0 	0 	0 	0
0.000401606 	2.17205 	-8.41613e-05 	-8.50946e-06
0.000803213 	4.3441 	-0.000168323 	-1.70189e-05
0.00120482 	5.59931 	-0.000241767 	-2.14913e-05
0.00160643 	5.97272 	-0.000304904 	-2.20809e-05
0.00200803 	6.34612 	-0.000368042 	-2.26705e-05
0.00240964 	6.57289 	-0.000427558 	-2.2757e-05
0.00281124 	6.77835 	-0.000486549 	-2.27705e-05
0.00321285 	6.97899 	-0.000543902 	-2.27725e-05
0.00361446 	7.1254 	-0.00058284 	-2.26458e-05
0.00401606 	7.27182 	-0.000621779 	-2.25192e-05
0.00441767 	7.4146 	-0.000657039 	-2.23838e-05
0.00481928 	7.53226 	-0.000666833 	-2.21888e-05
0.00522088 	7.64992 	-0.000676627 	-2.19938e-05
0.00562249 	7.76758 	-0.00068642 	-2.17988e-05
0.0060241 	7.86972 	-0.000653008 	-2.15333e-05
0.0064257 	7.97182 	-0.000619468 	-2.12675e-05
0.00682731 	8.07392 	-0.000585929 	-2.10018e-05
0.00722892 	8.17098 	-0.000507675 	-2.06586e-05
0.00763052 	8.26572 	-0.000408772 	-2.02796e-05
0.00803213 	8.36045 	-0.000309869 	-1.99007e-05
0.00843373 	8.45489 	-0.000194096 	-1.9492e-05
0.00883534 	8.54792 	4.09302e-07 	-1.89446e-05
0.00923695 	8.64095 	0.000194915 	-1.83972e-05
0.00963855 	8.73398 	0.00038942 	-1.78498e-05
0.0100402 	8.8278 	0.000642672 	-1.72164e-05
0.0104418 	8.92253 	0.000964129 	-1.64833e-05
0.0108434 	9.01726 	0.00128559 	-1.57502e-05
0.011245 	9.11199 	0.00160704 	-1.50171e-05
0.0116466 	9.20828 	0.00200827 	-1.42206e-05
0.0120482 	9.30594 	0.00248 	-1.3368e-05
0.0124498 	9.40361 	0.00295173 	-1.25155e-05
0.0128514 	9.50127 	0.00342346 	-1.1663e-05
0.013253 	9.59947 	0.00394738 	-1.08227e-05
0.0136546 	9.69857 	0.00456098 	-1.00035e-05
0.0140562 	9.79768 	0.00517457 	-9.18422e-06
0.0144578 	9.89679 	0.00578817 	-8.36497e-06
0.0148594 	9.99589 	0.00640176 	-7.54572e-06
0.015261 	10.092 	0.00705574 	-6.87157e-06
0.0156627 	10.188 	0.00771139 	-6.2034e-06
0.0160643 	10.284 	0.00836704 	-5.53523e-06
0.0164659 	10.3799 	0.00902269 	-4.86707e-06
0.0168675 	10.475 	0.00971862 	-4.25865e-06
0.0172691 	10.5679 	0.0105113 	-3.79374e-06
0.0176707 	10.6608 	0.011304 	-3.32884e-06
0.0180723 	10.7536 	0.0120967 	-2.86393e-06
0.0184739 	10.8465 	0.0128894 	-2.39902e-06
0.0188755 	10.9379 	0.0137145 	-1.99822e-06
0.0192771 	11.0264 	0.0145988 	-1.71474e-06
0.0196787 	11.1149 	0.015483 	-1.43126e-06
0.0200803 	11.2035 	0.0163673 	-1.14777e-06
0.0204819 	11.292 	0.0172516 	-8.64291e-07
0.0208835 	11.3781 	0.0180867 	-5.94091e-07
0.0212851 	11.4471 	0.0185699 	-4.19081e-07
0.0216867 	11.516 	0.0190531 	-2.44071e-07
0.0220884 	11.5849 	0.0195363 	-6.90615e-08
0.02249 	11.6538 	0.0200194 	1.05948e-07
0.0228916 	11.7228 	0.0205026 	2.80958e-07
0.0232932 	11.7794 	0.0207696 	5.08069e-07
0.0236948 	11.8274 	0.0208828 	7.72259e-07
0.0240964 	11.8753 	0.020996 	1.03645e-06
0.024498 	11.9233 	0.0211092 	1.30064e-06
0.0248996 	11.9713 	0.0212224 	1.56483e-06
0.0253012 	12.0192 	0.0213356 	1.82902e-06
0.0257028 	12.0619 	0.021409 	2.03609e-06
0.0261044 	12.1025 	0.0214671 	2.22102e-06
0.026506 	12.1432 	0.0215251 	2.40594e-06
0.0269076 	12.1838 	0.0215831 	2.59087e-06
0.0273092 	12.2244 	0.0216412 	2.7758e-06
0.0277108 	12.2651 	0.0216992 	2.96072e-06
0.0281124 	12.3043 	0.021756 	3.04951e-06
0.0285141 	12.3423 	0.0218115 	3.04685e-06
0.0289157 	12.3803 	0.0218671 	3.04419e-06
0.0293173 	12.4182 	0.0219226 	3.04152e-06
0.0297189 	12.4562 	0.0219782 	3.03886e-06
0.0301205 	12.4941 	0.0220337 	3.0362e-06
0.0305221 	12.5321 	0.0220893 	3.03353e-06
0.0309237 	12.5676 	0.0221375 	3.03455e-06
0.0313253 	12.603 	0.0221853 	3.0358e-06
0.0317269 	12.6384 	0.0222331 	3.03706e-06
0.0321285 	12.6737 	0.0222809 	3.03831e-06
0.0325301 	12.7091 	0.0223287 	3.03956e-06
0.0329317 	12.7445 	0.0223765 	3.04082e-06
0.0333333 	12.7799 	0.0224243 	3.04207e-06
0.0337349 	12.8123 	0.0224722 	3.03648e-06
0.0341365 	12.8446 	0.0225201 	3.03075e-06
0.0345382 	12.8769 	0.022568 	3.02502e-06
0.0349398 	12.9092 	0.0226159 	3.01929e-06
0.0353414 	12.9416 	0.0226638 	3.01357e-06
0.035743 	12.9739 	0.0227117 	3.00784e-06
0.0361446 	13.0062 	0.0227596 	3.00211e-06
0.0365462 	13.0362 	0.0228002 	2.99402e-06
0.0369478 	13.0646 	0.0228362 	2.98444e-06
0.0373494 	13.093 	0.0228722 	2.97486e-06
0.037751 	13.1215 	0.0229082 	2.96527e-06
0.0381526 	13.1499 	0.0229442 	2.95569e-06
0.0385542 	13.1783 	0.0229802 	2.94611e-06
0.0389558 	13.2068 	0.0230163 	2.93653e-06
0.0393574 	13.2352 	0.0230523 	2.92694e-06
0.039759 	13.2595 	0.0230861 	2.91127e-06
0.0401606 	13.2828 	0.0231195 	2.89419e-06
0.0405622 	13.3062 	0.0231529 	2.87711e-06
0.0409639 	13.3295 	0.0231863 	2.86003e-06
0.0413655 	13.3528 	0.0232197 	2.84295e-06
0.0417671 	13.3762 	0.0232531 	2.82587e-06
0.0421687 	13.3995 	0.0232865 	2.80879e-06
0.0425703 	13.4228 	0.0233199 	2.79171e-06
0.0429719 	13.4422 	0.023344 	2.77503e-06
0.0433735 	13.4585 	0.0233606 	2.75865e-06
0.0437751 	13.4747 	0.0233772 	2.74228e-06
0.0441767 	13.4909 	0.0233938 	2.72591e-06
0.0445783 	13.5071 	0.0234104 	2.70954e-06
0.0449799 	13.5233 	0.023427 	2.69316e-06
0.0453815 	13.5395 	0.0234436 	2.67679e-06
0.0457831 	13.5557 	0.0234602 	2.66042e-06
0.0461847 	13.5719 	0.0234768 	2.64405e-06
0.0465863 	13.5928 	0.0234879 	2.62747e-06
0.046988 	13.6147 	0.0234977 	2.61084e-06
0.0473896 	13.6366 	0.0235075 	2.59421e-06
0.0477912 	13.6586 	0.0235173 	2.57759e-06
0.0481928 	13.6805 	0.0235271 	2.56096e-06
0.0485944 	13.7024 	0.0235369 	2.54433e-06
0.048996 	13.7244 	0.0235467 	2.5277e-06
0.0493976 	13.7463 	0.0235565 	2.51108e-06
0.0497992 	13.7682 	0.0235663 	2.49445e-06
0.0502008 	13.7915 	0.0235958 	2.47549e-06
0.0506024 	13.8158 	0.0236415 	2.45464e-06
0.051004 	13.84 	0.0236871 	2.43378e-06
0.0514056 	13.8643 	0.0237327 	2.41293e-06
0.0518072 	13.8886 	0.0237784 	2.39207e-06
0.0522088 	13.9129 	0.023824 	2.37122e-06
0.0526104 	13.9372 	0.0238697 	2.35036e-06
0.053012 	13.9614 	0.0239153 	2.32951e-06
0.0534137 	13.9857 	0.023961 	2.30865e-06
0.0538153 	14.01 	0.0240066 	2.2878e-06
0.0542169 	14.023 	0.0240211 	2.26934e-06
0.0546185 	14.0321 	0.0240251 	2.2517e-06
0.0550201 	14.0413 	0.0240291 	2.23405e-06
0.0554217 	14.0505 	0.0240331 	2.21641e-06
0.0558233 	14.0596 	0.0240371 	2.19876e-06
0.0562249 	14.0688 	0.0240411 	2.18112e-06
0.0566265 	14.0779 	0.0240451 	2.16347e-06
0.0570281 	14.0871 	0.0240492 	2.14582e-06
0.0574297 	14.0962 	0.0240532 	2.12818e-06
0.0578313 	14.1054 	0.0240572 	2.11053e-06
0.0582329 	14.1113 	0.024055 	2.09359e-06
0.0586345 	14.1117 	0.0240424 	2.07786e-06
0.0590361 	14.1122 	0.0240298 	2.06213e-06
0.0594378 	14.1126 	0.0240172 	2.04639e-06
0.0598394 	14.113 	0.0240046 	2.03066e-06
0.060241 	14.1134 	0.023992 	2.01492e-06
0.0606426 	14.1138 	0.0239794 	1.99919e-06
0.0610442 	14.1143 	0.0239667 	1.98346e-06
0.0614458 	14.1147 	0.0239541 	1.96772e-06
0.0618474 	14.1151 	0.0239415 	1.95199e-06
0.062249 	14.1155 	0.0239289 	1.93625e-06
0.0626506 	14.1157 	0.0239167 	1.92145e-06
0.0630522 	14.1155 	0.023905 	1.90815e-06
0.0634538 	14.1153 	0.0238933 	1.89486e-06
0.0638554 	14.1151 	0.0238816 	1.88156e-06
0.064257 	14.1149 	0.0238699 	1.86826e-06
0.0646586 	14.1147 	0.0238582 	1.85496e-06
0.0650602 	14.1145 	0.0238465 	1.84166e-06
0.0654618 	14.1143 	0.0238348 	1.82837e-06
0.0658635 	14.1141 	0.0238231 	1.81507e-06
0.0662651 	14.1139 	0.0238114 	1.80177e-06
0.0666667 	14.1137 	0.0237998 	1.78847e-06
0.0670683 	14.1135 	0.0237881 	1.77517e-06
0.0674699 	14.1132 	0.0237751 	1.76088e-06
0.0678715 	14.113 	0.0237617 	1.74626e-06
0.0682731 	14.1128 	0.0237483 	1.73163e-06
0.0686747 	14.1126 	0.0237349 	1.71701e-06
0.0690763 	14.1124 	0.0237215 	1.70238e-06
0.0694779 	14.1122 	0.0237081 	1.68776e-06
0.0698795 	14.112 	0.0236947 	1.67313e-06
0.0702811 	14.1118 	0.0236812 	1.65851e-06
0.0706827 	14.1116 	0.0236678 	1.64388e-06
0.0710843 	14.1114 	0.0236544 	1.62926e-06
0.0714859 	14.1112 	0.023641 	1.61463e-06
0.0718876 	14.111 	0.0236276 	1.60001e-06
0.0722892 	14.1108 	0.0236151 	1.58623e-06
0.0726908 	14.1106 	0.0236037 	1.57356e-06
0.0730924 	14.1105 	0.0235923 	1.56089e-06
0.073494 	14.1103 	0.0235809 	1.54823e-06
0.0738956 	14.1101 	0.0235696 	1.53556e-06
0.0742972 	14.1099 	0.0235582 	1.52289e-06
0.0746988 	14.1098 	0.0235468 	1.51022e-06
0.0751004 	14.1096 	0.0235354 	1.49755e-06
0.075502 	14.1094 	0.023524 	1.48489e-06
0.0759036 	14.1093 	0.0235127 	1.47222e-06
0.0763052 	14.1091 	0.0235013 	1.45955e-06
0.0767068 	14.1089 	0.0234899 	1.44688e-06
0.0771084 	14.1087 	0.0234785 	1.43421e-06
0.07751 	14.1086 	0.0234664 	1.42186e-06
0.0779116 	14.1084 	0.0234531 	1.41e-06
0.0783133 	14.1083 	0.0234399 	1.39814e-06
0.0787149 	14.1081 	0.0234266 	1.38628e-06
0.0791165 	14.108 	0.0234133 	1.37442e-06
0.0795181 	14.1078 	0.0234001 	1.36256e-06
0.0799197 	14.1077 	0.0233868 	1.35071e-06
0.0803213 	14.1075 	0.0233735 	1.33885e-06
0.0807229 	14.1073 	0.0233603 	1.32699e-06
0.0811245 	14.1072 	0.023347 	1.31513e-06
0.0815261 	14.107 	0.0233337 	1.30327e-06
0.0819277 	14.1069 	0.0233205 	1.29141e-06
0.0823293 	14.1067 	0.0233072 	1.27955e-06
0.0827309 	14.1066 	0.0232939 	1.26769e-06
0.0831325 	14.1064 	0.0232818 	1.25609e-06
0.0835341 	14.1063 	0.0232703 	1.24468e-06
0.0839357 	14.1062 	0.0232589 	1.23327e-06
0.0843373 	14.106 	0.0232475 	1.22187e-06
0.084739 	14.1059 	0.0232361 	1.21046e-06
0.0851406 	14.1057 	0.0232247 	1.19905e-06
0.0855422 	14.1056 	0.0232132 	1.18764e-06
0.0859438 	14.1054 	0.0232018 	1.17623e-06
0.0863454 	14.1053 	0.0231904 	1.16482e-06
0.086747 	14.1052 	0.023179 	1.15341e-06
0.0871486 	14.105 	0.0231676 	1.142e-06
0.0875502 	14.1049 	0.0231561 	1.13059e-06
0.0879518 	14.1047 	0.0231447 	1.11918e-06
0.0883534 	14.1046 	0.0231333 	1.10777e-06
0.088755 	14.1045 	0.0231219 	1.09636e-06
0.0891566 	14.1043 	0.0231088 	1.08698e-06
0.0895582 	14.1042 	0.0230957 	1.07767e-06
0.0899598 	14.1041 	0.0230827 	1.06836e-06
0.0903614 	14.104 	0.0230696 	1.05904e-06
0.0907631 	14.1038 	0.0230565 	1.04973e-06
0.0911647 	14.1037 	0.0230434 	1.04042e-06
0.0915663 	14.1036 	0.0230303 	1.03111e-06
0.0919679 	14.1034 	0.0230172 	1.02179e-06
0.0923695 	14.1033 	0.0230041 	1.01248e-06
0.0927711 	14.1032 	0.022991 	1.00317e-06
0.0931727 	14.1031 	0.0229779 	9.93855e-07
0.0935743 	14.1029 	0.0229648 	9.84542e-07
0.0939759 	14.1028 	0.0229517 	9.75229e-07
0.0943775 	14.1027 	0.0229386 	9.65916e-07
0.0947791 	14.1026 	0.0229255 	9.56603e-07
0.0951807 	14.1024 	0.0229132 	9.47857e-07
0.0955823 	14.1023 	0.0229016 	9.39698e-07
0.0959839 	14.1022 	0.0228901 	9.3154e-07
0.0963855 	14.1021 	0.0228785 	9.23381e-07
0.0967871 	14.102 	0.022867 	9.15223e-07
0.0971888 	14.1019 	0.0228554 	9.07064e-07
0.0975904 	14.1017 	0.0228439 	8.98905e-07
0.097992 	14.1016 	0.0228323 	8.90747e-07
0.0983936 	14.1015 	0.0228208 	8.82588e-07
0.0987952 	14.1014 	0.0228092 	8.74429e-07
0.0991968 	14.1013 	0.0227977 	8.66271e-07
0.0995984 	14.1012 	0.0227861 	8.58112e-07
0.1 	14.101 	0.0227746 	8.49953e-07
